date,modal_price,min_price,max_price,year,month,day_of_year,weekday,spread,lag_1,lag_7,lag_14,lag_30,roll_7,roll_30,roll_90
2021-06-02,5169.153846153846,4924.427884615385,5364.2932692307695,2021,6,153,2,439.86538461538476,5348.332402234637,6280.663346613545,7370.077720207254,6560.539603960396,6550.278525154911,6276.605762724776,5621.902339797326
2021-06-03,4857.946127946128,4646.801346801347,5023.7946127946125,2021,6,154,3,376.9932659932656,5169.153846153846,6620.6502463054185,5251.445652173913,7084.068,6298.463651103584,6202.40170032298,5624.0394644332355
2021-06-04,5266.327635327635,5051.809116809117,5448.760683760684,2021,6,155,4,396.95156695156675,4857.946127946128,6810.848484848485,5188.1222707423585,7281.593220338983,6077.817815457748,6135.226180822601,5629.238687986565
2021-06-05,6010.640449438202,5859.505617977528,6098.853932584269,2021,6,156,5,239.34831460674104,5266.327635327635,7296.674311926606,4828.196864686468,7372.5392156862745,5894.098692245118,6089.829555281,5639.833081005655
2021-06-06,6239.4,6094.644444444444,6332.711111111111,2021,6,157,6,238.0666666666666,6010.640449438202,7331.875,5183.486686390533,7285.668292682927,5738.030835102261,6054.953945524901,5652.673400540876
2021-06-07,6280.463636363636,6139.272727272727,6373.690909090909,2021,6,158,0,234.41818181818235,6239.4,7274.415384615385,5953.988636363636,5205.954054054054,5596.037728209155,6090.770931601888,5677.005065871431
2021-06-08,6608.113744075829,6414.54028436019,6735.431279620853,2021,6,159,1,320.89099526066366,6280.463636363636,5348.332402234637,6289.090395480226,5103.154028436019,5776.006491329325,6140.936255456548,5707.749036498215
2021-06-09,7138.942222222222,6906.266666666666,7225.72,2021,6,160,2,319.45333333333383,6608.113744075829,5169.153846153846,6280.663346613545,4860.732394366197,6057.404830767665,6216.876583051749,5745.484342235325
2021-06-10,7365.611374407583,7202.805687203791,7461.60663507109,2021,6,161,3,258.8009478672984,7138.942222222222,4857.946127946128,6620.6502463054185,5074.090909090909,6415.642723119301,6293.260598562306,5782.565163062076
2021-06-11,7395.255102040816,7186.224489795918,7420.591836734694,2021,6,162,4,234.36734693877588,7365.611374407583,5266.327635327635,6810.848484848485,5845.0,6719.775218364041,6344.935768630332,5820.371070292224
2021-06-12,7342.274774774774,7173.639639639639,7468.630630630631,2021,6,163,5,294.9909909909911,7395.255102040816,6010.640449438202,7296.674311926606,6278.985829959514,6910.008693412123,6380.378733457506,5855.873832985231
2021-07-01,5339.0268817204305,5202.032258064516,5450.811827956989,2021,7,182,3,248.77956989247286,7342.274774774774,6239.4,7331.875,6265.04255319149,6781.383962229328,6349.511544408471,5867.340611596316
2021-07-02,5189.0,5079.283333333334,5169.433333333333,2021,7,183,4,90.14999999999964,5339.0268817204305,6280.463636363636,7274.415384615385,6638.28813559322,6625.460585605951,6301.201939888697,5874.399759105896
2021-07-03,4911.533333333334,4770.546666666667,5012.48,2021,7,184,5,241.93333333333248,5189.0,6608.113744075829,5348.332402234637,7073.057522123894,6383.091955499879,6229.151133595679,5876.83648811213
2021-07-04,5297.846385542169,5094.515060240964,5462.111445783133,2021,7,185,6,367.5963855421687,4911.533333333334,7138.942222222222,5169.153846153846,7254.977477477478,6120.0782645455865,6163.913430531169,5883.2625590625985
2021-07-05,6029.355140186916,5898.0,6165.271028037383,2021,7,186,0,267.2710280373831,5297.846385542169,7365.611374407583,4857.946127946128,7478.0,5929.184516799776,6115.625268537399,5893.2077749059445
