date,modal_price,min_price,max_price,year,month,day_of_year,weekday,lag_1,lag_7,lag_14,lag_30,roll_7,roll_30,roll_90,arrivals_lag_1,arrivals_roll_7,spread
2020-05-05,9250.0,8500.0,10000.0,2020,5,126,1,7300.0,7387.5,6273.333333333333,7780.0,6385.833333333334,7203.597619047619,7394.719967532467,0.0,0.0,1500.0
2020-05-06,7841.428571428572,7165.0,8325.0,2020,5,127,2,9250.0,5629.0,6445.714285714285,7421.428571428572,6651.9047619047615,7252.597619047619,7435.9484126984125,0.0,0.0,1160.0
2020-05-08,8053.0,7045.0,8760.0,2020,5,129,4,7841.428571428572,6003.0,7250.0,6481.25,6967.965986394557,7266.5976190476185,7444.763198757764,0.0,0.0,1715.0
2020-05-09,6880.833333333333,6347.5,7247.5,2020,5,130,5,8053.0,6748.0,10366.666666666666,7518.75,7260.8231292517,7318.989285714285,7457.704407294833,0.0,0.0,900.0
2020-05-10,6646.666666666667,6195.833333333333,7341.666666666667,2020,5,131,6,6880.833333333333,5350.0,8657.0,6924.166666666667,7279.799319727891,7297.725396825396,7445.686259920635,0.0,0.0,1145.833333333334
2020-05-11,6962.5,6325.0,7975.0,2020,5,132,0,6646.666666666667,6283.333333333333,7758.333333333333,6218.333333333333,7465.037414965986,7288.475396825396,7429.37973760933,0.0,0.0,1650.0
2020-05-12,7060.0,6468.0,7857.0,2020,5,133,1,6962.5,7300.0,7993.285714285715,6037.5,7562.061224489795,7313.280952380952,7420.0421428571435,0.0,0.0,1389.0
2020-06-01,6319.375,5835.0,6820.625,2020,6,153,0,7060.0,9250.0,7387.5,7612.5,7527.775510204081,7347.364285714285,7412.982492997199,0.0,0.0,985.625
2020-06-02,6925.0,6553.75,7312.5,2020,6,154,1,6319.375,7841.428571428572,5629.0,10233.333333333334,7109.114795918366,7304.260119047618,7391.95157967033,0.0,0.0,758.75
2020-06-03,6562.5,6315.0,6868.75,2020,6,155,2,6925.0,8053.0,6003.0,8085.5,6978.196428571428,7193.9823412698415,7383.141172506739,0.0,0.0,553.75
2020-06-04,9450.0,8800.0,10050.0,2020,6,156,3,6562.5,6880.833333333333,6748.0,7985.0,6765.267857142857,7143.215674603174,7367.944113756614,0.0,0.0,1250.0
2020-06-05,9875.0,9000.0,10750.0,2020,6,157,4,9450.0,6646.666666666667,5350.0,9125.0,7132.291666666667,7192.049007936508,7405.799675324675,0.0,0.0,1750.0
2020-06-06,7839.166666666667,7407.5,8347.5,2020,6,158,5,9875.0,6962.5,6283.333333333333,6519.166666666667,7593.482142857143,7217.049007936508,7449.892538265306,0.0,0.0,940.0
2020-06-07,7744.375,7213.125,8219.375,2020,6,159,6,7839.166666666667,7060.0,7300.0,6175.0,7718.7202380952385,7261.049007936508,7456.721908939014,0.0,0.0,1006.25
2020-06-08,8283.333333333334,7583.333333333333,8783.333333333334,2020,6,160,0,7744.375,6319.375,9250.0,6870.833333333333,7816.488095238096,7313.361507936508,7461.681444991789,0.0,0.0,1200.000000000001
2020-06-09,9250.0,8500.0,10000.0,2020,6,161,1,8283.333333333334,6925.0,7841.428571428572,5675.0,8097.053571428572,7360.444841269841,7475.607748184019,0.0,0.0,1500.0
2020-06-10,6339.285714285715,4996.428571428572,6911.428571428572,2020,6,162,2,9250.0,6562.5,8053.0,6273.333333333333,8429.19642857143,7479.611507936508,7505.1809523809525,0.0,0.0,1915.0
2020-06-11,6660.833333333333,6111.666666666667,7333.333333333333,2020,6,163,3,6339.285714285715,9450.0,6880.833333333333,6445.714285714285,8397.308673469388,7481.809920634921,7486.067915690866,0.0,0.0,1221.666666666666
2020-07-01,6228.333333333333,5575.555555555556,6653.333333333333,2020,7,183,2,6660.833333333333,9875.0,6646.666666666667,7250.0,7998.856292517006,7488.980555555555,7472.757680491552,0.0,0.0,1077.7777777777774
2020-07-02,5614.0,5292.0,6067.0,2020,7,184,3,6228.333333333333,7839.166666666667,6962.5,10366.666666666666,7477.903911564626,7454.925,7453.004913076342,0.0,0.0,775.0
2020-07-03,7075.0,6812.5,7575.0,2020,7,185,4,5614.0,7744.375,7060.0,8657.0,7160.022959183673,7296.502777777778,7424.270461309524,0.0,0.0,762.5
2020-07-04,11750.0,11500.0,12000.0,2020,7,186,5,7075.0,8283.333333333334,6319.375,7758.333333333333,7064.397959183673,7243.769444444445,7418.897069597069,0.0,0.0,500.0
2020-07-05,9833.333333333334,9000.0,10666.666666666666,2020,7,187,6,11750.0,9250.0,6925.0,7993.285714285715,7559.636054421769,7376.825,7484.519841269841,0.0,0.0,1666.666666666666
2020-07-07,7203.333333333333,6701.666666666667,7518.333333333333,2020,7,189,1,9833.333333333334,6339.285714285715,6562.5,7387.5,7642.969387755103,7438.159920634921,7519.576759061833,0.0,0.0,816.6666666666661
2020-07-08,8120.0,7016.666666666667,8541.666666666666,2020,7,190,2,7203.333333333333,6660.833333333333,9450.0,5629.0,7766.404761904762,7432.021031746031,7514.92612044818,0.0,0.0,1524.999999999999
2020-07-09,6516.666666666667,5956.111111111111,6909.444444444444,2020,7,191,3,8120.0,6228.333333333333,9875.0,6003.0,7974.857142857143,7515.054365079365,7523.695307108351,0.0,0.0,953.333333333333
2020-07-10,6631.666666666667,6159.166666666667,7362.5,2020,7,192,4,6516.666666666667,5614.0,7839.166666666667,6748.0,8016.047619047619,7532.1765873015875,7509.309183673469,0.0,0.0,1203.333333333333
2020-07-11,6712.5,6368.75,7245.0,2020,7,193,5,6631.666666666667,7075.0,7744.375,5350.0,8161.4285714285725,7528.29880952381,7496.948021462105,0.0,0.0,876.25
2020-07-12,6725.833333333333,5208.333333333333,7217.5,2020,7,194,6,6712.5,11750.0,8283.333333333334,6283.333333333333,8109.642857142858,7573.715476190477,7486.052910052909,0.0,0.0,2009.166666666667
2020-08-01,6382.111111111111,5898.777777777777,6821.555555555556,2020,8,214,5,6725.833333333333,9833.333333333334,9250.0,7300.0,7391.9047619047615,7588.465476190477,7475.638943248532,0.0,0.0,922.7777777777783
2020-08-02,5275.0,5127.5,5600.0,2020,8,215,6,6382.111111111111,7203.333333333333,6339.285714285715,9250.0,6898.873015873016,7557.869179894179,7460.86154011154,0.0,0.0,472.5
2020-08-04,11075.0,10650.0,11500.0,2020,8,217,1,5275.0,8120.0,6660.833333333333,7841.428571428572,6623.396825396826,7425.369179894179,7431.71671957672,0.0,0.0,850.0
2020-08-05,9850.0,8833.333333333334,10833.333333333334,2020,8,218,2,11075.0,6516.666666666667,6228.333333333333,8053.0,7045.539682539683,7533.154894179895,7479.6546574770255,0.0,0.0,2000.0
2020-08-06,8286.666666666666,7641.666666666667,8961.111111111111,2020,8,219,3,9850.0,6631.666666666667,5614.0,6880.833333333333,7521.730158730158,7593.054894179894,7510.438363224078,0.0,0.0,1319.4444444444443
2020-08-07,8419.285714285714,7468.571428571428,8827.142857142857,2020,8,220,4,8286.666666666666,6712.5,7075.0,6646.666666666667,7758.15873015873,7639.916005291005,7520.390008140008,0.0,0.0,1358.5714285714284
2020-08-08,6340.0,4950.0,6855.0,2020,8,221,5,8419.285714285714,6725.833333333333,11750.0,6962.5,8001.9852607709745,7699.003306878308,7531.768434800081,0.0,0.0,1905.0
2020-08-09,6869.166666666667,6213.333333333333,7193.333333333333,2020,8,222,6,6340.0,6382.111111111111,9833.333333333334,7060.0,7946.866213151928,7678.253306878308,7516.87132936508,0.0,0.0,980.0
2020-08-10,6930.0,6538.0,7762.0,2020,8,223,0,6869.166666666667,5275.0,7203.333333333333,6319.375,8016.445578231293,7671.892195767196,7508.874975504606,0.0,0.0,1224.0
2020-08-12,9500.0,9000.0,10000.0,2020,8,225,2,6930.0,11075.0,8120.0,6925.0,8252.874149659865,7692.2463624338625,7501.815524583817,0.0,0.0,1000.0
2020-09-01,6149.285714285715,5565.0,6463.571428571428,2020,9,245,1,9500.0,9850.0,6516.666666666667,6562.5,8027.874149659865,7778.079695767196,7525.89003633582,0.0,0.0,898.5714285714284
2020-09-03,7883.333333333333,7403.333333333333,8241.666666666666,2020,9,247,3,6149.285714285715,8286.666666666666,6631.666666666667,9450.0,7499.200680272109,7764.305886243386,7509.501889644746,0.0,0.0,838.333333333333
2020-09-04,10216.666666666666,9933.333333333334,10500.0,2020,9,248,4,7883.333333333333,8419.285714285714,6712.5,9875.0,7441.581632653061,7712.083664021165,7513.899906629318,0.0,0.0,566.6666666666661
2020-09-05,5900.0,4750.0,6780.0,2020,9,249,5,10216.666666666666,6340.0,6725.833333333333,7839.166666666667,7698.350340136055,7723.472552910053,7545.327427094869,0.0,0.0,2030.0
2020-09-06,8021.857142857143,7202.142857142857,8913.57142857143,2020,9,250,6,5900.0,6869.166666666667,6382.111111111111,7744.375,7635.493197278912,7658.833664021164,7526.415617588031,0.0,0.0,1711.4285714285725
2020-09-07,7704.0,7181.0,7891.0,2020,9,251,0,8021.857142857143,6930.0,5275.0,8283.333333333334,7800.163265306122,7668.0830687830685,7532.045634920635,0.0,0.0,710.0
2020-09-09,6808.333333333333,6352.5,7180.833333333333,2020,9,253,2,7704.0,9500.0,11075.0,9250.0,7910.734693877551,7648.771957671957,7533.977706438381,0.0,0.0,828.333333333333
2020-09-10,6528.333333333333,5941.666666666667,7246.666666666667,2020,9,254,3,6808.333333333333,6149.285714285715,9850.0,6339.285714285715,7526.210884353741,7567.383068783069,7525.9149911816585,0.0,0.0,1305.0
2020-09-11,6200.0,5555.0,6995.0,2020,9,255,4,6528.333333333333,7883.333333333333,8286.666666666666,6660.833333333333,7580.360544217687,7573.684656084656,7524.796472663139,0.0,0.0,1440.0
2020-09-12,7027.142857142857,6595.714285714285,7550.714285714285,2020,9,256,5,6200.0,10216.666666666666,8419.285714285714,6228.333333333333,7339.884353741496,7558.323544973546,7520.90758377425,0.0,0.0,955.0
2020-10-01,6035.0,5410.714285714285,6443.571428571428,2020,10,275,3,7027.142857142857,5900.0,6340.0,5614.0,6884.2380952380945,7584.950529100529,7483.06102292769,0.0,0.0,1032.8571428571431
2020-10-02,6330.0,6051.0,6612.0,2020,10,276,4,6035.0,8021.857142857143,6869.166666666667,7075.0,6903.523809523809,7598.983862433862,7462.43139329806,0.0,0.0,561.0
2020-10-03,8650.0,8300.0,9000.0,2020,10,277,5,6330.0,7704.0,6930.0,11750.0,6661.8299319727885,7574.150529100529,7444.594356261023,0.0,0.0,700.0
2020-10-06,7936.857142857143,7017.857142857143,8754.285714285714,2020,10,280,1,8650.0,6808.333333333333,9500.0,9833.333333333334,6796.972789115645,7470.817195767196,7480.038800705467,0.0,0.0,1736.4285714285706
2020-10-07,7820.555555555556,6797.222222222223,8299.444444444445,2020,10,281,2,7936.857142857143,6528.333333333333,6149.285714285715,7203.333333333333,6958.190476190476,7407.601322751322,7483.689065255732,0.0,0.0,1502.2222222222226
2020-10-08,11166.666666666666,10333.333333333334,11666.666666666666,2020,10,282,3,7820.555555555556,6200.0,7883.333333333333,8120.0,7142.793650793651,7428.175396825397,7499.43134920635,0.0,0.0,1333.3333333333321
2020-10-09,5975.0,5493.75,6403.75,2020,10,283,4,11166.666666666666,7027.142857142857,10216.666666666666,6516.666666666667,7852.31746031746,7529.730952380953,7544.838756613757,0.0,0.0,910.0
2020-10-10,6010.0,4576.0,6651.0,2020,10,284,5,5975.0,6035.0,5900.0,6631.666666666667,7702.011337868481,7511.675396825396,7538.894312169312,0.0,0.0,2075.0
2020-10-11,6720.833333333333,6360.833333333333,7470.0,2020,10,285,6,6010.0,6330.0,8021.857142857143,6712.5,7698.439909297052,7490.953174603174,7515.8572751322745,0.0,0.0,1109.166666666667
2020-10-12,6960.714285714285,5739.285714285715,7517.142857142857,2020,10,286,0,6720.833333333333,8650.0,7704.0,6725.833333333333,7754.2732426303855,7491.230952380953,7481.644312169312,0.0,0.0,1777.8571428571422
2020-11-01,5935.0,5301.0,6305.0,2020,11,306,6,6960.714285714285,7936.857142857143,6808.333333333333,6382.111111111111,7512.946712018141,7499.060317460317,7447.874470899472,0.0,0.0,1004.0
2020-11-02,6843.6,6508.2,7168.0,2020,11,307,0,5935.0,7820.555555555556,6528.333333333333,5275.0,7226.967120181405,7484.156613756613,7415.207804232805,0.0,0.0,659.8000000000002
2020-11-03,7825.0,7545.0,8231.25,2020,11,308,1,6843.6,11166.666666666666,6200.0,11075.0,7087.402040816327,7536.44328042328,7404.8033597883605,0.0,0.0,686.25
2020-11-04,8950.0,8400.0,9500.0,2020,11,309,2,7825.0,5975.0,7027.142857142857,9850.0,6610.021088435375,7428.109947089947,7409.287486772488,0.0,0.0,1100.0
2020-11-06,7706.142857142857,6903.571428571428,8326.42857142857,2020,11,311,4,8950.0,6010.0,6035.0,8286.666666666666,7035.021088435375,7398.109947089947,7436.718042328043,0.0,0.0,1422.8571428571422
2020-11-07,7256.666666666667,6491.666666666667,8028.333333333333,2020,11,312,5,7706.142857142857,6720.833333333333,6330.0,8419.285714285714,7277.327210884354,7378.759153439154,7438.800185185186,0.0,0.0,1536.666666666666
2020-11-08,9250.0,8500.0,10000.0,2020,11,313,6,7256.666666666667,6960.714285714285,8650.0,6340.0,7353.874829931972,7340.005185185185,7442.494629629629,0.0,0.0,1500.0
2020-11-09,6068.75,4305.0,6550.0,2020,11,314,0,9250.0,5935.0,7936.857142857143,6869.166666666667,7680.915646258502,7437.005185185185,7476.179814814815,0.0,0.0,2245.0
2020-11-11,6774.166666666667,6305.0,7399.166666666667,2020,11,316,2,6068.75,6843.6,7820.555555555556,6930.0,7700.0227891156455,7410.324629629629,7476.527037037037,0.0,0.0,1094.166666666667
2020-11-12,6735.833333333333,6260.0,7283.333333333333,2020,11,317,3,6774.166666666667,7825.0,11166.666666666666,9500.0,7690.103741496599,7405.130185185185,7467.212222222223,0.0,0.0,1023.333333333333
2020-12-02,5989.8,5350.8,6407.8,2020,12,337,2,6735.833333333333,8950.0,5975.0,6149.285714285715,7534.508503401361,7312.991296296296,7428.351111111111,0.0,0.0,1057.0
2020-12-03,7359.375,6976.25,7743.75,2020,12,338,3,5989.8,7706.142857142857,6010.0,7883.333333333333,7111.622789115646,7307.675105820106,7405.065555555556,0.0,0.0,767.5
2020-12-04,7200.0,7200.0,7200.0,2020,12,339,4,7359.375,7256.666666666667,6720.833333333333,10216.666666666666,7062.0845238095235,7290.209828042328,7398.114166666667,0.0,0.0,0.0
2020-12-05,9625.0,9000.0,10250.0,2020,12,340,5,7200.0,9250.0,6960.714285714285,5900.0,7053.989285714286,7189.654272486773,7376.725277777778,0.0,0.0,1250.0
2020-12-06,8203.125,7378.125,8785.625,2020,12,341,6,9625.0,6068.75,5935.0,8021.857142857143,7107.560714285714,7313.820939153438,7411.234537037038,0.0,0.0,1407.5
2020-12-08,8475.0,8225.0,8850.0,2020,12,343,1,8203.125,6774.166666666667,6843.6,7704.0,7412.471428571429,7319.863201058202,7433.76925925926,0.0,0.0,625.0
2020-12-09,5591.25,5083.75,6111.25,2020,12,344,2,8475.0,6735.833333333333,7825.0,6808.333333333333,7655.447619047619,7345.563201058202,7451.593333333333,0.0,0.0,1027.5
2020-12-10,6645.833333333333,6208.333333333333,7011.666666666667,2020,12,345,3,5591.25,5989.8,8950.0,6528.333333333333,7491.935714285714,7304.993756613756,7450.662777777778,0.0,0.0,803.3333333333339
2020-12-11,6675.0,4615.0,6841.666666666667,2020,12,346,4,6645.833333333333,7359.375,7706.142857142857,6200.0,7585.654761904762,7308.910423280423,7454.801666666667,0.0,0.0,2226.666666666667
2020-12-12,6195.0,5658.0,6821.0,2020,12,347,5,6675.0,7200.0,7256.666666666667,7027.142857142857,7487.8869047619055,7324.743756613756,7457.349285714286,0.0,0.0,1163.0
2021-01-01,6557.142857142857,6085.714285714285,7073.571428571428,2021,1,1,4,6195.0,9625.0,9250.0,6035.0,7344.315476190476,7297.0056613756615,7445.627063492065,0.0,0.0,987.8571428571431
2021-01-02,7262.428571428572,6215.714285714285,7975.714285714285,2021,1,2,5,6557.142857142857,8203.125,6068.75,6330.0,6906.050170068027,7314.410423280424,7403.299021164022,0.0,0.0,1760.0
2021-01-03,6843.666666666667,6304.166666666667,7251.666666666667,2021,1,3,6,7262.428571428572,8475.0,6774.166666666667,8650.0,6771.664965986395,7345.491375661376,7387.803783068783,0.0,0.0,947.5
2021-01-04,8283.333333333334,7616.666666666667,8683.333333333334,2021,1,4,0,6843.666666666667,5591.25,6735.833333333333,7936.857142857143,6538.617346938775,7285.280264550265,7377.64082010582,0.0,0.0,1066.666666666667
2021-01-06,7948.833333333333,7116.666666666667,8470.833333333334,2021,1,6,2,8283.333333333334,6645.833333333333,5989.8,7820.555555555556,6923.200680272109,7296.82947089947,7380.863571428571,0.0,0.0,1354.166666666667
2021-01-07,7787.428571428572,6959.571428571428,8324.57142857143,2021,1,7,3,7948.833333333333,6675.0,7359.375,11166.666666666666,7109.343537414966,7301.105396825396,7387.100608465608,0.0,0.0,1365.000000000001
2021-01-09,7300.0,6800.0,7800.0,2021,1,9,5,7787.428571428572,6195.0,7200.0,5975.0,7268.261904761904,7188.464126984127,7411.083148148147,0.0,0.0,1000.0
2021-01-10,8962.5,7950.0,9943.75,2021,1,10,6,7300.0,6557.142857142857,9625.0,6010.0,7426.119047619047,7232.630793650794,7425.494259259259,0.0,0.0,1993.75
2021-01-11,7650.0,6425.0,8962.5,2021,1,11,0,8962.5,7262.428571428572,8203.125,6720.833333333333,7769.741496598639,7331.047460317461,7450.099814814815,0.0,0.0,2537.5
2021-01-12,8460.0,7568.333333333333,9400.0,2021,1,12,1,7650.0,6843.666666666667,8475.0,6960.714285714285,7825.108843537416,7362.019682539682,7475.655370370369,0.0,0.0,1831.666666666667
2021-02-01,6850.0,6228.333333333333,7412.5,2021,2,32,0,8460.0,8283.333333333334,5591.25,5935.0,8056.013605442176,7411.995873015873,7499.8405555555555,0.0,0.0,1184.166666666667
2021-02-02,7508.333333333333,6493.333333333333,8240.0,2021,2,33,1,6850.0,7948.833333333333,6645.833333333333,6843.6,7851.251700680273,7442.495873015873,7494.8405555555555,0.0,0.0,1746.666666666667
2021-02-03,7943.0,7300.0,8335.0,2021,2,34,2,7508.333333333333,7787.428571428572,6675.0,7825.0,7788.3231292517,7464.653650793652,7475.488703703704,0.0,0.0,1035.0
2021-02-04,8812.5,7875.0,9225.0,2021,2,35,3,7943.0,7300.0,6195.0,8950.0,7810.547619047618,7468.586984126985,7476.617275132275,0.0,0.0,1350.0
2021-02-06,7920.833333333333,6826.666666666667,8817.5,2021,2,37,5,8812.5,8962.5,6557.142857142857,7706.142857142857,8026.619047619047,7464.00365079365,7485.056164021164,0.0,0.0,1990.833333333333
2021-02-07,8366.0,7776.5,8820.25,2021,2,38,6,7920.833333333333,7650.0,7262.428571428572,7256.666666666667,7877.809523809524,7471.16,7496.611719576721,0.0,0.0,1043.75
2021-02-08,8323.666666666666,7001.666666666667,9351.0,2021,2,39,0,8366.0,8460.0,6843.666666666667,9250.0,7980.0952380952385,7508.137777777778,7515.715423280423,0.0,0.0,2349.333333333333
2021-02-09,7936.8,7307.0,8538.8,2021,2,40,1,8323.666666666666,6850.0,8283.333333333334,6068.75,7960.619047619048,7477.259999999999,7530.839497354497,0.0,0.0,1231.7999999999993
2021-02-10,6800.0,5590.0,7757.5,2021,2,41,2,7936.8,7508.333333333333,7948.833333333333,6774.166666666667,8115.87619047619,7539.528333333334,7540.581719576719,0.0,0.0,2167.5
2021-02-11,10083.333333333334,9000.0,11166.666666666666,2021,2,42,3,6800.0,7943.0,7787.428571428572,6735.833333333333,8014.685714285713,7540.389444444445,7545.921997354497,0.0,0.0,2166.666666666666
2021-02-12,8241.666666666666,7658.333333333333,9433.333333333334,2021,2,43,4,10083.333333333334,8812.5,7300.0,5989.8,8320.447619047618,7651.972777777778,7581.01458994709,0.0,0.0,1775.000000000001
2021-03-01,5750.0,5500.0,6000.0,2021,3,60,0,8241.666666666666,7920.833333333333,8962.5,7359.375,8238.9,7727.035,7599.671997354497,0.0,0.0,500.0
2021-03-02,7348.333333333333,6480.0,8028.333333333333,2021,3,61,1,5750.0,8366.0,7650.0,7200.0,7928.780952380951,7673.389166666666,7558.5608862433855,0.0,0.0,1548.333333333333
2021-03-03,8200.0,7375.0,8950.0,2021,3,62,2,7348.333333333333,8323.666666666666,8460.0,9625.0,7783.4,7678.33361111111,7530.486812169312,0.0,0.0,1575.0
2021-03-04,8380.0,6525.0,8757.0,2021,3,63,3,8200.0,7936.8,6850.0,8203.125,7765.733333333333,7630.83361111111,7534.496071428572,0.0,0.0,2232.0
2021-03-05,10250.0,9250.0,10750.0,2021,3,64,4,8380.0,6800.0,7508.333333333333,8475.0,7829.047619047619,7636.729444444443,7541.558571428572,0.0,0.0,1500.0
2021-03-06,8050.0,6980.833333333333,8805.0,2021,3,65,5,10250.0,10083.333333333334,7943.0,5591.25,8321.904761904761,7695.89611111111,7563.410423280423,0.0,0.0,1824.166666666667
2021-03-07,7585.375,6834.375,8054.375,2021,3,66,6,8050.0,8241.666666666666,8812.5,6645.833333333333,8031.428571428572,7777.854444444443,7550.07708994709,0.0,0.0,1220.0
2021-03-08,8699.0,8244.375,9104.375,2021,3,67,0,7585.375,5750.0,7920.833333333333,6675.0,7937.672619047619,7809.1725,7563.922526455027,0.0,0.0,860.0
2021-03-09,8150.714285714285,7164.142857142857,8592.0,2021,3,68,1,8699.0,7348.333333333333,8366.0,6195.0,8358.958333333334,7876.639166666666,7586.568822751322,0.0,0.0,1427.8571428571431
2021-03-11,10000.0,9000.0,11000.0,2021,3,70,3,8150.714285714285,8200.0,8323.666666666666,6557.142857142857,8473.584183673469,7941.829642857143,7607.928611111112,0.0,0.0,2000.0
2021-03-12,8880.0,7626.0,9592.0,2021,3,71,4,10000.0,8380.0,7936.8,7262.428571428572,8730.727040816328,8056.591547619047,7656.661944444445,0.0,0.0,1966.0
2021-04-01,6616.428571428572,6100.0,7261.428571428572,2021,4,91,3,8880.0,10250.0,6800.0,6843.666666666667,8802.155612244898,8110.510595238095,7676.717500000001,0.0,0.0,1161.4285714285716
2021-04-02,7280.833333333333,6510.0,8011.666666666667,2021,4,92,4,6616.428571428572,8050.0,10083.333333333334,8283.333333333334,8283.073979591836,8102.9359920634915,7619.677817460318,0.0,0.0,1501.666666666667
2021-04-03,8787.5,8031.25,9287.5,2021,4,93,5,7280.833333333333,7585.375,8241.666666666666,7948.833333333333,8173.193027210885,8069.5193253968255,7591.3167063492065,0.0,0.0,1256.25
2021-04-05,10250.0,9250.0,10750.0,2021,4,95,0,8787.5,8699.0,5750.0,7787.428571428572,8344.925170068027,8097.474880952382,7608.918558201058,0.0,0.0,1500.0
2021-04-06,8279.666666666666,7350.0,8864.166666666666,2021,4,96,1,10250.0,8150.714285714285,7348.333333333333,7300.0,8566.496598639456,8179.560595238096,7632.585224867725,0.0,0.0,1514.166666666666
2021-04-07,10250.0,9500.0,11000.0,2021,4,97,2,8279.666666666666,10000.0,8200.0,8962.5,8584.91836734694,8212.21615079365,7652.174113756613,0.0,0.0,1500.0
2021-04-08,8708.833333333334,7875.0,9269.166666666666,2021,4,98,3,10250.0,8880.0,8380.0,7650.0,8620.632653061224,8255.132817460317,7692.377817460318,0.0,0.0,1394.166666666666
2021-04-09,9259.166666666666,8355.0,9636.666666666666,2021,4,99,4,8708.833333333334,6616.428571428572,10250.0,8460.0,8596.180272108842,8290.427261904762,7714.559298941799,0.0,0.0,1281.666666666666
2021-04-10,7896.428571428572,5460.714285714285,8735.714285714286,2021,4,100,5,9259.166666666666,7280.833333333333,8050.0,6850.0,8973.714285714286,8317.066150793651,7742.707447089947,0.0,0.0,3275.000000000001
2021-04-11,10500.0,9000.0,12000.0,2021,4,101,6,7896.428571428572,8787.5,7585.375,7508.333333333333,9061.656462585033,8351.947103174603,7759.53319664903,0.0,0.0,3000.0
2021-04-12,8262.5,7375.833333333333,9387.5,2021,4,102,0,10500.0,10250.0,8699.0,7943.0,9306.29931972789,8451.669325396824,7817.588752204586,0.0,0.0,2011.666666666667
2021-05-01,6711.428571428572,6151.428571428572,7171.428571428572,2021,5,121,5,8262.5,8279.666666666666,8150.714285714285,8812.5,9022.37074829932,8462.319325396826,7786.338752204586,0.0,0.0,1020.0
2021-05-02,7570.0,6686.0,8490.0,2021,5,122,6,6711.428571428572,10250.0,10000.0,7920.833333333333,8798.336734693878,8392.283611111112,7751.465736331569,0.0,0.0,1804.0
2021-05-03,7600.833333333333,5779.166666666667,8059.166666666667,2021,5,123,0,7570.0,8708.833333333334,8880.0,8366.0,8415.479591836734,8380.589166666667,7743.5027733686065,0.0,0.0,2280.0
2021-05-04,7875.0,7250.0,8693.75,2021,5,124,1,7600.833333333333,9259.166666666666,6616.428571428572,8323.666666666666,8257.19387755102,8355.083611111111,7734.408858024691,0.0,0.0,1443.75
2021-05-05,10250.0,9250.0,10750.0,2021,5,125,2,7875.0,7896.428571428572,7280.833333333333,7936.8,8059.455782312924,8340.128055555555,7751.464413580246,0.0,0.0,1500.0
2021-05-06,7841.625,6978.125,8483.75,2021,5,126,3,10250.0,10500.0,8787.5,6800.0,8395.680272108844,8417.234722222222,7789.029228395062,0.0,0.0,1505.625
2021-05-07,8064.666666666667,7183.888888888889,8768.888888888889,2021,5,127,4,7841.625,8262.5,10250.0,10083.333333333334,8015.9124149659865,8451.955555555554,7799.158395061729,0.0,0.0,1585.0
2021-05-08,8376.25,7245.0,8595.0,2021,5,128,5,8064.666666666667,6711.428571428572,8279.666666666666,8241.666666666666,7987.650510204082,8384.666666666666,7783.21024691358,0.0,0.0,1350.0
2021-05-10,7597.857142857143,6557.142857142857,8727.142857142857,2021,5,130,0,8376.25,7570.0,10250.0,5750.0,8225.482142857143,8389.152777777777,7807.954294532628,0.0,0.0,2170.0
2021-05-11,10000.0,9000.0,11000.0,2021,5,131,1,7597.857142857143,7600.833333333333,8708.833333333334,7348.333333333333,8229.461734693878,8450.748015873016,7804.7823368606705,0.0,0.0,2000.0
2021-06-01,6907.857142857143,6116.428571428572,7445.0,2021,6,152,1,10000.0,7875.0,9259.166666666666,8200.0,8572.199829931973,8539.136904761905,7802.374929453263,0.0,0.0,1328.5714285714284
2021-06-02,7083.142857142857,6490.714285714285,7561.428571428572,2021,6,153,2,6907.857142857143,10250.0,7896.428571428572,8380.0,8434.036564625852,8496.065476190477,7813.573342151676,0.0,0.0,1070.7142857142862
2021-06-03,8641.25,8000.0,9281.25,2021,6,154,3,7083.142857142857,7841.625,10500.0,10250.0,7981.6284013605455,8452.836904761903,7803.143183421517,0.0,0.0,1281.25
2021-06-04,9450.0,8666.666666666666,9985.0,2021,6,155,4,8641.25,8064.666666666667,8262.5,8050.0,8095.860544217688,8399.211904761905,7813.557072310406,0.0,0.0,1318.333333333334
2021-06-05,10250.0,9250.0,10750.0,2021,6,156,5,9450.0,8376.25,6711.428571428572,7585.375,8293.76530612245,8445.878571428571,7842.908924162257,0.0,0.0,1500.0
2021-06-06,6925.0,6250.0,7600.0,2021,6,157,6,10250.0,7597.857142857143,7570.0,8699.0,8561.44387755102,8534.699404761905,7884.26077601411,0.0,0.0,1350.0
2021-06-07,8421.625,7335.625,9201.25,2021,6,158,0,6925.0,10000.0,7600.833333333333,8150.714285714285,8465.32142857143,8475.566071428571,7892.316331569666,0.0,0.0,1865.625
2021-06-08,8650.0,7570.0,9212.0,2021,6,159,1,8421.625,6907.857142857143,7875.0,10000.0,8239.839285714286,8484.596428571429,7907.810577601411,0.0,0.0,1642.0
2021-06-09,9075.0,7930.0,9467.0,2021,6,160,2,8650.0,7083.142857142857,10250.0,8880.0,8488.716836734693,8439.596428571429,7936.866133156966,0.0,0.0,1537.0
2021-06-10,7305.0,6261.666666666667,8169.166666666667,2021,6,161,3,9075.0,8641.25,7841.625,6616.428571428572,8773.267857142857,8446.096428571429,7967.366133156966,0.0,0.0,1907.5
